"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"51412_at",0.0775647184179761,4.5204470211272,2.93351013893884,0.00352775519861179,0.144539833652162,-2.07082057260885
"57336_at",-0.0587000842487307,4.97073541854219,-2.93276877265155,0.00353602410766163,0.144677408593894,-2.07286063201867
"2182_at",0.0775988298049607,7.81130435314812,2.92920543052703,0.0035760156902316,0.146110743715024,-2.08265917604948
"105376946_at",0.0485209167462571,2.77977982263251,2.92754901013158,0.00359474598065479,0.146672606432285,-2.08721013882583
"5434_at",-0.063587777065295,7.96182340404657,-2.92642233166722,0.0036075372315692,0.146851890374828,-2.09030424050495
"4145_at",-0.0526281075401055,6.72936974719891,-2.9257078725932,0.00361567003827189,0.146851890374828,-2.09226570666595
"5499_at",-0.0481141205164432,10.0948810578865,-2.92542062620654,0.00361894452501664,0.146851890374828,-2.09305417939781
"101928933_at",0.0550632265923033,2.53186992116296,2.92540876290205,0.00361907981982161,0.146851890374828,-2.09308674180263
"105375926_at",-0.0421158533452691,2.38334259573571,-2.92475173130234,0.00362658013381716,0.146953815903878,-2.09488996460277
"51373_at",-0.0551209499179071,5.29732463148827,-2.92396075224175,0.00363562833490975,0.147118097689706,-2.09706029035627
"105378992_at",0.0740159327394112,3.940816227763,2.92226346826497,0.0036551135441659,0.147587333106876,-2.10171547650719
"5435_at",-0.0424957660602799,6.14960809550313,-2.92179636585556,0.00366049268191942,0.147587333106876,-2.10299615547402
"28617_at",-0.183326775061488,7.84416187851976,-2.92164355652288,0.00366225399711892,0.147587333106876,-2.10341507810551
"9783_at",0.0509459953326967,5.61649766771427,2.91982667372955,0.00368325513783987,0.148087590063735,-2.10839440110717
"84901_at",-0.046875490937419,7.36091852562377,-2.91886365498521,0.00369443105875436,0.148087590063735,-2.11103243073879
"101930023_at",-0.0875919457381649,4.57555576943399,-2.91866245035453,0.00369676996032631,0.148087590063735,-2.11158349184038
"84306_at",-0.041779546650292,6.00279964953133,-2.91848057082587,0.00369888537976178,0.148087590063735,-2.11208159379029
"8204_at",0.0678374888750622,7.23319852738618,2.91811446669018,0.00370314684290619,0.148087590063735,-2.11308412964235
"57707_at",0.0541787989859828,5.22445345928082,2.9179700682252,0.00370482887664118,0.148087590063735,-2.11347951572998
"55681_at",0.0514833816256051,7.92828557905148,2.91624562585491,0.00372497007197879,0.148690912398947,-2.11819986301952
"400110_at",0.0923435411421868,4.89325269138641,2.91547677712636,0.00373398224616379,0.148846686981803,-2.12030358301971
"494325_at",-0.0283535251189581,1.93040469743333,-2.91472398961331,0.00374282542086466,0.148846686981803,-2.12236284038328
"5834_at",-0.04534839440314,6.8647261303097,-2.91433159463406,0.0037474425480144,0.148846686981803,-2.1234360381228
"724102_at",-0.192040013549286,3.07138558324273,-2.9141680015725,0.00374936900448236,0.148846686981803,-2.12388342311553
"4725_at",-0.0631932155043745,7.30804840627783,-2.9132223463614,0.00376052266312936,0.148846686981803,-2.12646907458082
"11190_at",-0.0730169642403455,5.38929723389218,-2.91287942291533,0.00376457479069755,0.148846686981803,-2.12740651164977
"4267_at",-0.0623958842211668,9.15704034989349,-2.91259086389299,0.00376798761009639,0.148846686981803,-2.12819525261903
"113829_at",-0.0486667709701317,8.22741399964265,-2.91244249849761,0.00376974344210306,0.148846686981803,-2.12860076216478
"25837_at",0.074270866641386,5.71220667682595,2.91205384070324,0.00377434655539586,0.148846686981803,-2.12966294039947
"3002_at",-0.115740873680127,8.22238251540552,-2.91007753545267,0.00379783255156954,0.149375978875715,-2.13506195718719
"4818_at",-0.141849928005292,10.1546247495051,-2.90988012149729,0.00380018588301085,0.149375978875715,-2.13560107387164
"28689_at",-0.119572144308339,7.73286799538322,-2.90942917094453,0.00380556656103527,0.149375978875715,-2.13683244050975
"272_at",0.0608416126150406,7.03516949989568,2.90922118871341,0.00380805051548465,0.149375978875715,-2.13740029552523
"51728_at",-0.0532893372389799,7.78228127884056,-2.90809647742009,0.00382150869615673,0.149495553980138,-2.1404704254606
"107987207_at",-0.202090541167341,4.72790436002873,-2.90791796046164,0.00382364879524456,0.149495553980138,-2.14095761924178
"100506365_at",-0.0896419641621031,5.05750809006833,-2.90758441741953,0.00382765030818174,0.149495553980138,-2.14186782047819
"54908_at",-0.0642220251539079,4.56935342875806,-2.90697882936097,0.00383492530304854,0.149495553980138,-2.14352014550509
"79867_at",-0.0579409451428101,5.22144112109469,-2.90685018493449,0.00383647234491953,0.149495553980138,-2.14387110458565
"80342_at",-0.0658990846392858,9.17343668985106,-2.9057412794306,0.00384983134133075,0.149817941194534,-2.14689572762615
"10981_at",0.072846326547593,5.86092588475051,2.90466115949198,0.00386288431394094,0.150127584438504,-2.14984077030609
"79652_at",-0.105364911199474,8.39265872689122,-2.90403885156276,0.00387042305089171,0.150222388216362,-2.15153707051933
"196441_at",0.0512254332016133,8.02192512570308,2.90228994032041,0.00389168150112608,0.150705709626158,-2.15630242093328
"25801_at",0.0704621933930383,9.81086681380765,2.90217296127213,0.00389310720070289,0.150705709626158,-2.15662106151673
"79842_at",-0.0523814670536775,6.22240737989249,-2.90040291399886,0.0039147380936357,0.15121724417613,-2.16144100821663
"285367_at",-0.0402480734520846,7.42748094934635,-2.90025197473173,0.00391658770855721,0.15121724417613,-2.1618518943495
"51287_at",-0.0427606511049688,6.41997595915597,-2.89859726622062,0.00393691685075585,0.151423075365697,-2.16635498688785
"97_at",-0.0560902652570163,5.5049301683378,-2.89849215016342,0.00393821151060645,0.151423075365697,-2.1666409643531
"129138_at",-0.0409415707814656,6.35064518390517,-2.89790113453035,0.00394549796888394,0.151423075365697,-2.16824868881396
"6386_at",0.0507369841255281,9.8047186245125,2.89742353364941,0.00395139514248042,0.151423075365697,-2.16954766398912
"102724053_at",0.0566908459881002,2.86091465178834,2.89733386697316,0.0039525031962423,0.151423075365697,-2.16979151578924
"51202_at",-0.0780441551692172,7.81286505918481,-2.89731312163338,0.00395275959659936,0.151423075365697,-2.16984793246564
"7768_at",-0.0680747224760122,5.21019835438117,-2.89677794297062,0.00395937933518565,0.151479682902901,-2.17130320961028
"6303_at",0.069501911094685,9.8289891980584,2.89631012806451,0.00396517410978781,0.151504622698105,-2.17257509725546
"4082_at",0.0811230431747083,7.70587438231412,2.89581164598418,0.00397135725861695,0.151544317981343,-2.17393014515621
"1070_at",-0.105430258025038,4.28697446875421,-2.89340842644028,0.00400129013376297,0.152174523872943,-2.18045978875268
"117245_at",-0.113653684640674,4.71123087663372,-2.89336516139725,0.00400183089227958,0.152174523872943,-2.18057729387949
"4651_at",0.0958022777601436,4.73085657033769,2.89324210605638,0.00400336929296754,0.152174523872943,-2.18091149519216
"28521_at",-0.164887323376102,7.46373828058017,-2.89110522487746,0.00403016998894724,0.152226308469808,-2.18671279181145
"79035_at",-0.0404269902320387,6.35200986891542,-2.89110318962697,0.00403019559271275,0.152226308469808,-2.18671831523371
"64805_at",0.0975795586004596,4.91541521161601,2.89078140449078,0.00403424556357467,0.152226308469808,-2.18759155396297
"100507347_at",0.0555170855268825,6.92443864895862,2.89075192401607,0.00403461678859732,0.152226308469808,-2.1876715514107
"107986155_at",0.106031094920617,2.51411194082748,2.89036659095018,0.00403947185470473,0.152226308469808,-2.18871710909311
"107987126_at",0.0561447969103778,4.80089060253308,2.89026498320851,0.00404075296415851,0.152226308469808,-2.18899278789352
"64232_at",0.070386454125859,2.79270203529662,2.89012249167745,0.00404255017555163,0.152226308469808,-2.18937937556852
"130827_at",-0.0587669742654741,4.18560097395082,-2.88846435135734,0.00406351749939427,0.152226308469808,-2.19387665864488
"4201_at",-0.0449737419629833,7.56308885736112,-2.8883599331537,0.00406484118555575,0.152226308469808,-2.19415978341314
"2286_at",-0.0860400524784069,6.77597618975361,-2.88725925205382,0.00407881818017515,0.152226308469808,-2.19714362727607
"670_at",-0.0420287418042921,5.4582097095351,-2.88671481178926,0.00408574791955616,0.152226308469808,-2.198619150126
"5450_at",-0.10362378076583,6.63301480571757,-2.88614885222987,0.0040929629249381,0.152226308469808,-2.20015271036852
"105369423_at",-0.0317795024636249,2.21991715668412,-2.88598272064454,0.00409508301697957,0.152226308469808,-2.20060281628803
"146857_at",-0.0765427821899021,6.81645204820643,-2.88507827287414,0.00410664270040989,0.152226308469808,-2.2030528304655
"54934_at",-0.0471999878232557,6.77153309605021,-2.88463616223267,0.00411230409083842,0.152226308469808,-2.2042501737603
"10316_at",-0.0763275153803616,6.83067997039014,-2.88383859293333,0.00412253523885633,0.152226308469808,-2.20640973969091
"6253_at",0.058912941881529,5.89608318755461,2.88356710396279,0.00412602315920589,0.152226308469808,-2.2071447152156
"6016_at",0.0589142101269915,7.80649658596135,2.88337042260173,0.0041285516763781,0.152226308469808,-2.20767712988313
"55850_at",-0.0464225023980195,7.38440043375333,-2.8831826698024,0.0041309667249687,0.152226308469808,-2.20818534245594
"7881_at",0.0823825858951066,3.23853928139759,2.88298681320887,0.00413348738268652,0.152226308469808,-2.20871545662953
"101929524_at",-0.0891344258057341,4.10384755330326,-2.88283246896475,0.0041354747665398,0.152226308469808,-2.20913318724819
"317_at",0.0644732583315132,7.92492314746221,2.88274173144487,0.00413664353673002,0.152226308469808,-2.20937875709256
"83593_at",-0.041052036125506,9.72481191437485,-2.88270988237336,0.00413705384897241,0.152226308469808,-2.20946495089347
"389765_at",-0.0769269411649172,6.23650404777124,-2.88250193908404,0.00413973369753625,0.152226308469808,-2.21002768962466
"92105_at",-0.0510087147467059,7.76472650241536,-2.88189991477146,0.00414750114035144,0.152226308469808,-2.21165667538304
"105378502_at",-0.184900069432958,4.6570351747139,-2.88103263440902,0.00415871429959172,0.152226308469808,-2.21400282860531
"11025_at",0.0585372143772949,8.8795095201277,2.88101989758461,0.00415887918077956,0.152226308469808,-2.21403727900625
"51650_at",-0.114475166457817,4.97460739835249,-2.88002376294463,0.00417179282689637,0.152226308469808,-2.21673115795341
"105377272_at",0.0670108983279046,2.101373288518,2.8795951877126,0.00417735999401468,0.152226308469808,-2.21788989227062
"29780_at",0.0812847038889093,6.29472468372661,2.87958406847086,0.00417750452227924,0.152226308469808,-2.21791995304105
"390433_at",0.0840711563943749,3.41350510645653,2.87951744200379,0.00417837063061679,0.152226308469808,-2.21810007476091
"84188_at",0.0759389423752899,8.47023748455198,2.87937576540842,0.00418021289376056,0.152226308469808,-2.21848307788352
"51474_at",-0.0623658013298662,5.46614590432179,-2.87913196320809,0.00418338485778126,0.152226308469808,-2.21914212108403
"84233_at",-0.102416460182952,4.67872280983849,-2.87911638191825,0.004183587651055,0.152226308469808,-2.21918423841751
"5551_at",-0.123447111443088,9.17839906365299,-2.87839910578281,0.0041929328218463,0.152226308469808,-2.22112284961119
"2629_at",0.0657863027107536,7.95519792138104,2.8783486103169,0.00419359142718312,0.152226308469808,-2.22125930825561
"137902_at",-0.0988400397300923,3.87254717525487,-2.87816973212623,0.00419592526825364,0.152226308469808,-2.22174268909396
"102723436_at",0.0992651671551582,3.58456301946159,2.87732047511105,0.00420702174603877,0.152441148359848,-2.22403723431734
"286336_at",-0.0449814923964725,7.86626853245691,-2.87681683337308,0.00421361499036344,0.152492486487858,-2.22539767954394
"28518_at",-0.158416757380652,7.2435156272699,-2.87524970444551,0.00423419070007788,0.153039733268551,-2.22962936933679
"84622_at",-0.0861171052371719,4.89196683863972,-2.87487481836273,0.00423912632292804,0.153039733268551,-2.23064133890877
"10472_at",0.0568412107299837,7.79008096930413,2.87242993462378,0.00427144346186862,0.153825801413653,-2.23723796066296
"122011_at",0.0718283336432579,5.62667423046326,2.87211997679011,0.00427555654234557,0.153825801413653,-2.23807388281637
"293_at",-0.0702505914849574,11.4299619835934,-2.87204401407174,0.00427656510260979,0.153825801413653,-2.23827873267499
"4074_at",-0.0699594714691952,9.36514806723847,-2.87112565208867,0.00428877537480577,0.154076870446833,-2.2407548817861
"100506446_at",-0.0955042768331317,3.70261820644229,-2.87000184726648,0.00430376031027674,0.154389291902771,-2.24378392387683
"9209_at",0.0529101689496389,6.64693035292392,2.86968802452735,0.00430795335700729,0.154389291902771,-2.24462958091206
"64940_at",-0.0674820724650412,6.757441468683,-2.86820949162692,0.00432775837336813,0.154910612297754,-2.24861258223799
"105375878_at",0.22635448366516,3.9717455993809,2.86732592299795,0.00433963332107609,0.154963709857305,-2.25099187470522
"26578_at",0.0511076054528651,9.66736244707267,2.86699337910657,0.0043441103021642,0.154963709857305,-2.25188717345173
"81688_at",0.047124389387029,8.29614744734141,2.86687674892604,0.00434568146910444,0.154963709857305,-2.25220115002286
"101928689_at",-0.0938192070904423,4.75343966917701,-2.86653538772756,0.00435028303920674,0.154963709857305,-2.25312004757902
"3156_at",0.0696040930368916,7.3454444929879,2.86539121494092,0.0043657389036368,0.154986674618404,-2.25619923663426
"6788_at",0.0582762368162474,4.9431645798164,2.86535616912829,0.00436621310147666,0.154986674618404,-2.25629353300181
"105374366_at",-0.124756939831019,5.1161430851217,-2.8652536461286,0.00436760058857197,0.154986674618404,-2.25656938117329
"107985395_at",-0.0509094240519446,6.44205769881207,-2.86493082248431,0.00437197211744778,0.154986674618404,-2.25743790781866
"9488_at",0.0865355901031975,8.00784409017747,2.86444677609802,0.0043785343081973,0.155032743011039,-2.25874001277272
"388389_at",-0.0989398250110414,4.83502291147506,-2.86388416317048,0.00438617287853749,0.155116766901364,-2.26025319916141
"2804_at",0.0534857755429212,6.68344769898111,2.8631635435077,0.00439597440284613,0.155276990327871,-2.26219093812949
"23304_at",0.0462492903227104,9.45381193408192,2.86198328678138,0.0044120707302879,0.155658912147966,-2.26536362363122
"50485_at",-0.0424737603411897,6.97675851581626,-2.86129573977369,0.00442147217708996,0.15580400581925,-2.26721126073451
"219956_at",0.0643756881649008,3.10292814216122,2.86055557014208,0.00443161354006549,0.155974794834874,-2.26919983288495
"442245_at",-0.100271298050037,4.4825481066353,-2.85700932987538,0.00448049607791315,0.157173315967952,-2.27872045380315
"728441_at",0.114236832199224,5.49572707240524,2.85684466488619,0.0044827777389354,0.157173315967952,-2.27916225535239
"8853_at",0.0930277109978364,5.45606904448575,2.85664765422118,0.00448550898200316,0.157173315967952,-2.27969080923041
"50801_at",0.0878030398158061,6.3791086243173,2.85634096562633,0.00448976374794433,0.157173315967952,-2.28051354490679
"26000_at",0.0507919400143428,6.31869425515206,2.85615517963948,0.0044923429866939,0.157173315967952,-2.28101190086262
"1654_at",0.0500308446420977,9.3777278336293,2.85446565363227,0.00451586032003083,0.157808694149215,-2.28554248754197
"65094_at",-0.0438177528878277,6.74997206478586,-2.85389252994283,0.00452386329284755,0.157852792920138,-2.28707877468987
"5208_at",0.0827926099532944,5.84411847942726,2.85360815459835,0.00452783903111161,0.157852792920138,-2.28784094710793
"27040_at",-0.0678677976489403,8.68974313615606,-2.85299775868967,0.00453638345997717,0.157963735635304,-2.28947666127217
"1975_at",-0.0745669037936781,8.91418853546113,-2.85216181503098,0.00454810892654098,0.158068174988946,-2.29171624306413
"105379237_at",-0.0812165304939801,3.9933530390192,-2.85201905367777,0.0045501141379757,0.158068174988946,-2.29209865277605
"106481823_at",0.0921656671748534,7.03192629987292,2.85153679992383,0.00455689376851293,0.158117236191546,-2.29339031245438
"28733_at",-0.11485714314293,9.49577549476079,-2.85051548940535,0.00457128189948881,0.158328257649236,-2.29612507835929
"5533_at",-0.0631546646625198,7.68044521370311,-2.8501736459709,0.00457610697398621,0.158328257649236,-2.29704022295617
"6132_at",-0.064282516457747,10.8952351542007,-2.84996183817936,0.00457909893469395,0.158328257649236,-2.29760719786074
"100506757_at",0.0790140795177128,2.98387857840244,2.84905354522307,0.00459194949492185,0.158450182213601,-2.30003809036988
"80003_at",-0.0711533763438962,7.44658925760231,-2.84895240061527,0.00459338251842952,0.158450182213601,-2.30030874068965
"254100_at",-0.0511129362094552,7.49271209747829,-2.8481323159059,0.0046050165476301,0.158468819114124,-2.30250284352527
"151987_at",0.0923920760788924,6.45036584308604,2.84796903293574,0.00460733613506103,0.158468819114124,-2.30293962784754
"7763_at",0.0478417926499884,7.94459956204653,2.84714593761868,0.00461904514838848,0.158468819114124,-2.30514105303868
"55005_at",-0.052137814205225,5.42080660340115,-2.84683733013372,0.00462344223575649,0.158468819114124,-2.30596628726483
"101928046_at",-0.333058061274011,2.52031715050871,-2.84673964714492,0.00462483483042619,0.158468819114124,-2.30622747928535
"693186_at",0.095024404863926,5.43672199893468,2.84664401226372,0.00462619859595188,0.158468819114124,-2.30648318657165
"6507_at",0.0729685947682515,4.22665679271007,2.84500769382574,0.00464958938774001,0.159044339791831,-2.31085707292501
"28974_at",-0.0593493317076091,9.43688533663072,-2.84471410579397,0.00465379751181501,0.159044339791831,-2.31164157903836
"105378799_at",-0.0801744725610109,2.7002259772674,-2.84389546048201,0.00466554979159212,0.159261218204533,-2.31382869638078
"64326_at",0.0596078641937742,8.82814511839147,2.84278083240256,0.00468159447853506,0.15962394877681,-2.31680559653816
"28715_at",-0.102999927280073,8.77056729441426,-2.84174008284945,0.00469662094461288,0.15970263307961,-2.31958417157982
"388969_at",-0.0318284578958418,8.26093050519819,-2.84152197209774,0.00469977560123247,0.15970263307961,-2.32016635580321
"22915_at",0.130783452226864,4.92357475069596,2.84149500660722,0.00470016575172348,0.15970263307961,-2.32023832947583
"2162_at",0.148277585536924,9.80759078557886,2.84004486768007,0.00472119048663269,0.160062407220306,-2.32410793178349
"203238_at",-0.08025443717352,3.40449272609065,-2.83939368281963,0.00473065940636916,0.160062407220306,-2.32584495830043
"92691_at",-0.0672446392517718,5.75341364726967,-2.83928877172099,0.0047321865375229,0.160062407220306,-2.32612477134458
"23012_at",0.0643621537125236,7.99800640974123,2.83899149138511,0.00473651631052091,0.160062407220306,-2.32691760688226
"1802_at",-0.0435987194502497,6.18378519483176,-2.83889508889185,0.00473792114790409,0.160062407220306,-2.32717469157561
"29110_at",0.0876793420454376,6.66678769059478,2.83760574263135,0.0047567467203331,0.160179071737973,-2.33061229300549
"22907_at",-0.0348366057744635,6.62085816473939,-2.83747704222112,0.00475862958181968,0.160179071737973,-2.33095534621422
"390792_at",-0.0746571406746399,3.45473179884863,-2.83733934801671,0.00476064477016449,0.160179071737973,-2.33132235596234
"140707_at",-0.0547610213400835,8.22347277597136,-2.83717002641565,0.00476312389566734,0.160179071737973,-2.33177364179152
"55052_at",-0.0557984718722712,7.84832643496482,-2.83617463111149,0.00477772171583476,0.160486777681615,-2.33442610358002
"326342_at",-0.156584782268851,6.37736181704939,-2.8348657815453,0.00479697828316748,0.160798850201157,-2.33791247392238
"91695_at",-0.0786125771064591,5.70303406292532,-2.83448581767778,0.00480258172032546,0.160798850201157,-2.3389242900931
"406936_at",0.151000532058176,2.66166863672998,2.83418546120293,0.00480701536949483,0.160798850201157,-2.33972402520288
"6609_at",-0.0421961129675608,7.1917734320733,-2.83406153569895,0.0048088457526467,0.160798850201157,-2.34005396794323
"112268043_at",0.0935249982229619,4.64963892703088,2.83240505728264,0.00483337282261742,0.161149571120067,-2.34446288951912
"684959_at",0.112076167832528,5.87964050802364,2.83234059791039,0.00483432954852325,0.161149571120067,-2.34463440594473
"7296_at",0.0591752185735233,7.33127366034357,2.83224523277721,0.0048357453026287,0.161149571120067,-2.34488815093321
"10614_at",0.0652744425884194,6.95289492791469,2.83114868216441,0.00485205134120692,0.161510260407474,-2.34780523258229
"11172_at",0.0868753925000805,3.45683746036756,2.82954647270748,0.00487596643946825,0.162123132438256,-2.3520655306098
"80309_at",0.0620742935023583,3.40510275989757,2.82845138911395,0.00489237351858685,0.162485266611105,-2.35497603833575
"5873_at",0.0555608961800226,8.23065555164836,2.82799817342638,0.00489917846744236,0.162528038820253,-2.35618027549367
"339256_at",0.112682440907698,2.61954285724691,2.82762232408308,0.00490482829047536,0.162532437130611,-2.35717880204333
"6693_at",-0.0743618104128578,8.62820243052486,-2.82681577230368,0.00491697246335821,0.162751788537157,-2.35932115329409
"84072_at",0.0975764573184952,5.16800368161846,2.82542061863285,0.00493804360634335,0.163186823782115,-2.36302555160994
"6662_at",0.0542897214451965,5.08525478890684,2.82521246193156,0.00494119443340393,0.163186823782115,-2.36357809633798
"10491_at",-0.0647429002208456,8.96850514384612,-2.82409414015665,0.00495815350429431,0.163345383178096,-2.36654597186311
"80304_at",-0.0477362666325307,6.22978920428545,-2.82397292717172,0.00495999483825397,0.163345383178096,-2.3668675868785
"11224_at",-0.113767248804122,10.2827144397281,-2.82379952666624,0.00496263002628725,0.163345383178096,-2.36732764820133
"80195_at",-0.0637773078593878,5.43608123474488,-2.82341610377867,0.00496846146047153,0.163354805986641,-2.3683448384346
"3712_at",-0.0380527593560284,6.23979962709319,-2.82267345886648,0.00497977394930963,0.163405639507342,-2.37031463779343
"2776_at",0.0604671282247866,9.52322785741587,2.82224433265944,0.0049863213504263,0.163405639507342,-2.37145262937943
"162967_at",-0.126104784976188,5.45855227413906,-2.82222292254463,0.00498664822013987,0.163405639507342,-2.37150940209165
"5316_at",0.0596360706257277,6.40892880990853,2.82159621751093,0.00499622478763863,0.163537540021163,-2.37317103782849
"100147773_at",-0.0940515466038382,4.62828836406866,-2.81981076506213,0.00502359952780138,0.164084370447448,-2.37790301032491
"3090_at",-0.0846269581848569,5.66467408275183,-2.81978010382876,0.00502407081515319,0.164084370447448,-2.37798424640043
"6273_at",0.0975751406091633,4.64999015736895,2.81906492936486,0.0050350749967978,0.164261654851236,-2.37987883979179
"1950_at",0.109375223374598,4.35354450285843,2.81786562200939,0.00505357747851947,0.164540658184157,-2.38305492791626
"693177_at",0.0751643732005501,2.98420613536963,2.81774875555078,0.00505538374604061,0.164540658184157,-2.383364352131
"122618_at",-0.0702708858571051,7.00341055703482,-2.81681672236026,0.00506981006106201,0.164540658184157,-2.38583162945267
"55183_at",0.0678456120979158,6.75107902614345,2.81649959241123,0.00507472721048114,0.164540658184157,-2.38667095635348
"112267855_at",0.092600216113046,6.56665481405171,2.81641832846551,0.00507598791673936,0.164540658184157,-2.38688601763024
"90693_at",0.0722739476220201,5.56333579940239,2.81603230966137,0.0050819803858583,0.164540658184157,-2.38790751696611
"54606_at",-0.0465468016073464,7.84661030938595,-2.81598436552284,0.00508272510769487,0.164540658184157,-2.38803437936845
"1462_at",0.103630542882297,9.32249952500032,2.81547005709691,0.00509072014848605,0.164618578325193,-2.38939513238891
"3717_at",0.0848464873174928,7.77996960065997,2.81397479085948,0.00511402923177031,0.165045107895625,-2.39334993633275
"1731_at",-0.0715828041544251,9.14284093327784,-2.81376592858341,0.00511729279206806,0.165045107895625,-2.39390219156703
"55422_at",-0.0424272797497388,5.79882437805541,-2.8132943031318,0.0051246690857741,0.165045107895625,-2.39514907686556
"408187_at",-0.0370893099825074,2.30144784779297,-2.81318880344957,0.00512632043601265,0.165045107895625,-2.39542796981361
"84287_at",-0.0419432135581547,7.18910252359597,-2.81246644089622,0.00513764029900249,0.165228979878073,-2.39733729576456
"6480_at",-0.0719394774287715,9.5264834818882,-2.81124588957218,0.00515681860394018,0.165331657720657,-2.40056234576653
"23210_at",0.0506027483222621,6.60968404954835,2.81122927723442,0.00515708007783999,0.165331657720657,-2.40060623107495
"100652768_at",-0.0553651902232228,6.15517256837056,-2.81119181552978,0.00515766975950588,0.165331657720657,-2.40070519386167
"28628_at",-0.117500438123023,9.51936049066068,-2.81045946038638,0.00516920999061592,0.165521475123429,-2.40263960532098
"2887_at",0.0765386937957419,5.16107490174834,2.80981376158117,0.00517940413351875,0.165608464070503,-2.40434472387344
"706_at",0.0692204810712616,7.61562663139387,2.80957552485944,0.0051831699607252,0.165608464070503,-2.40497374832071
"646762_at",0.0766302437608617,5.00591364489401,2.80804451702173,0.00520743002492369,0.166168315088632,-2.40901489435837
"10226_at",0.0668776586982744,7.2938458366789,2.80775851483042,0.00521197335761213,0.166168315088632,-2.40976957151035
"79658_at",-0.0642506121760598,5.33952361301266,-2.8066090659021,0.00523026937665163,0.166526433700153,-2.41280188855298
"51776_at",0.103399058034087,6.13668967394852,2.80634306769787,0.0052345116129652,0.166526433700153,-2.41350343782689
"150935_at",0.108159125059497,3.55112359534232,2.80513046301131,0.00525389022294126,0.166892096854534,-2.41670077567366
"1992_at",0.06218852243724,9.06765165682179,2.8049152604075,0.00525733615808438,0.166892096854534,-2.41726807252808
"6947_at",0.222245824663535,4.649814155402,2.80373652825256,0.00527624699380303,0.16731212076474,-2.42037459177398
"79660_at",0.0556943073605407,7.21970050196612,2.80300945233451,0.00528794246466057,0.167454752670699,-2.4222901551746
"4144_at",-0.0501472022867344,8.70045478377978,-2.80275049624496,0.00529211360658612,0.167454752670699,-2.42297228860414
"114294_at",0.0778436202156504,6.70535671845085,2.80197464019627,0.00530462858556756,0.1676706582642,-2.42501565918418
"10081_at",-0.0377260014359425,6.63637737826825,-2.79956390081296,0.00534368646078537,0.168055066900326,-2.43136134202621
"8799_at",-0.0435967917265139,7.17067434036512,-2.79947391659583,0.0053451493828075,0.168055066900326,-2.43159810165905
"9289_at",-0.131523500181638,7.88032450575982,-2.79906446665327,0.00535181061546693,0.168055066900326,-2.4326753226683
"9953_at",-0.0569872044774279,6.92835541950875,-2.79878445170839,0.00535637043465826,0.168055066900326,-2.43341192602363
"10798_at",0.0711331143851961,3.13382920357342,2.79873278419421,0.00535721218336629,0.168055066900326,-2.43354783409908
"221037_at",0.0540819710725834,9.24444082613609,2.79813804739454,0.00536691005744734,0.168055066900326,-2.43511207701317
"51804_at",0.0667738111667709,3.76828286677094,2.7973076053496,0.00538047799219661,0.168055066900326,-2.43729572273509
"3692_at",-0.0496915569479391,7.97616717937285,-2.79728975645404,0.00538076995202084,0.168055066900326,-2.43734264951708
"319139_at",0.144774380159128,5.23074582461164,2.79712593456284,0.00538345030716644,0.168055066900326,-2.43777334247971
"200172_at",-0.0780808550769432,4.87849616561586,-2.79671765006615,0.005390135677489,0.168055066900326,-2.43884662967203
"143384_at",0.0445997667328556,8.28414426161385,2.79669579788358,0.00539049370352281,0.168055066900326,-2.43890406984099
"100861547_at",0.102295513847314,4.93701692068237,2.79634646910743,0.00539622003019689,0.168055066900326,-2.43982224912242
"101929437_at",-0.0786905418579303,4.69422919455976,-2.79607730545174,0.00540063601915847,0.168055066900326,-2.44052964623138
"89822_at",0.0860534661992877,5.14490810582643,2.79604476715884,0.00540117007503239,0.168055066900326,-2.44061515665482
"80853_at",0.0547951884984549,8.35713108029879,2.79597222744057,0.00540236085252753,0.168055066900326,-2.44080578711512
"2686_at",-0.0474190014360155,5.9843578477489,-2.79431454241483,0.00542963752267019,0.168725413270402,-2.44516079538059
"25850_at",-0.049828399506984,4.79872044601478,-2.79269968629391,0.00545632936163437,0.169376192480913,-2.4494008926673
"55697_at",-0.0395387334377379,7.59430117297581,-2.79116333112959,0.00548183393480319,0.169597845111743,-2.45343267954558
"23324_at",-0.0383186282627491,8.08256535905029,-2.79095093840235,0.00548536828561527,0.169597845111743,-2.45398988393751
"2932_at",0.036606881293843,8.84208994708939,2.79076664216858,0.00548843676505484,0.169597845111743,-2.45447334512562
"84154_at",-0.0596443513441706,5.70985887806316,-2.79058763838614,0.00549141861489906,0.169597845111743,-2.45494289327036
"6840_at",0.0636436680757942,7.89562860165538,2.79048912464211,0.0054930602853757,0.169597845111743,-2.45520129412233
"6626_at",-0.0582110924295833,8.87911625965755,-2.79019212904816,0.00549801222314791,0.169597845111743,-2.45598025827215
"100113407_at",0.0573617245610668,6.84565643484048,2.78873265123858,0.00552240553684053,0.170172117897265,-2.45980703607821
"2976_at",-0.0486496470088907,7.28661055305954,-2.7857440014273,0.00557266309860389,0.171245602633187,-2.46763731128316
"149628_at",-0.120383067436971,9.09180918132197,-2.78560273064819,0.00557504894624589,0.171245602633187,-2.46800724108661
"5906_at",0.0534295399184631,7.34504776948544,2.78532788098594,0.00557969338735442,0.171245602633187,-2.46872690699999
